,L,FD,Atractores,Id,time
43,19.664654045205587,0.0,3,XUAFRRIJTBHAQIHFTJ,0.004372119903564453
44,0.3313641914800388,1.6034132662263245,4,VKWGLYGPNEQNXYXNGLQBMGSW,0.03296971321105957
45,-2.4278231539425406,0.9947025564437494,2,MUJJVTSJSJKF,0.0670773983001709
46,1.2990540492531675,1.3979384574853104,3,OESUEOGUUHPYNRXYRO,0.032775163650512695
47,-0.48821991509128077,1.4644713624130037,4,HUHUGQHQFVJMIJYKARTIWLNV,0.6863136291503906
48,16.918498466908595,0.0,2,GONATWYAGPMS,0.0009379386901855469
49,-0.9557346617376968,0.8816908639449509,3,FXKQBBNGORAJMLGOXP,0.03267383575439453
50,-0.19990729489692877,1.1703879815400613,4,TAGUUWMLAIAYHIRLHPGLKTLR,0.34699344635009766
51,-1.4559472812874277,0.6734151526256954,2,LIQNFESKUWIX,0.032602787017822266
52,0.017832570990939222,0.851257404143025,3,JIQHXJMOFCHJXMMASG,0.03263735771179199
53,0.5665046249958571,1.0969087958512096,4,GVEYIDWENCSBNDHBUGTLBMPI,0.032538652420043945
54,-0.19982077322398561,1.7176685970351468,4,JMJPBQEVFIOYPVTGNHSJAEMJ,0.12403297424316406
55,-0.46622834274241004,1.1856352613520071,2,GBPDKUPIOIUG,0.6804754734039307
56,4.05166603804803,0.7063511741740673,3,XBBSDATQYJDDKUWPUJ,0.03287792205810547
57,-0.5636166927302404,0.0,4,ILOCEPFHROSSIFFRSRQCIIUH,0.03175783157348633
58,-1.0048028807238578,0.7667423839182987,2,OYOQEMNDPLGA,0.03269243240356445
59,0.04624050450198602,1.3117524055031797,3,QLSNTAOWDHPXXTLUAU,0.05392885208129883
60,0.9568448230288659,0.8394199756816164,2,UDNOQHCSYMPG,0.032737016677856445
61,1.1125829300008254,1.0142393136898442,3,NQCXNRLGFKXGKFUBUW,0.032930850982666016
62,16.244532323360907,0.0,2,WQPVPGUSVQWN,0.0008599758148193359
63,-1.670963709284709,0.6326252810170708,3,ILPTAEKTNMLHMDRXRL,0.03267383575439453
64,1.1857363773865317,1.2041186465364035,2,NWPEPQPJDUEU,0.03266453742980957
65,3.2620299068989747,2.1846890066332065,3,BATSNMLUXGTNELYUYI,0.032002925872802734
66,2.4812542464856033,1.5942328848161775,4,ULTXVPLXGMXKFODFWJDAKYIK,0.03299236297607422
67,0.12503610487558284,1.0974048484465448,3,LMOTSPXNDUVFXETLEM,0.03273940086364746
68,34.558176571265705,0.0,2,AXJWCMUYXWQR,0.0004508495330810547
69,0.2785519133643988,0.0,3,CRXLMFUQQILQGRAXNA,0.031955718994140625
70,-0.14864838845345063,1.27875218201811,4,TNDVPELDEMJSMALHDAJIXREE,0.032848358154296875
71,-0.46764296037506264,0.9149881949983556,2,JHPLEFYNNEUY,0.03275609016418457
72,29.323979240013692,0.7725465156291231,3,BTFUYHSXLFTBVACMMQ,0.0021805763244628906
73,1.1952154357754905,1.082784168832635,4,MQQOYPFOLCREDWNVEYNTADYN,0.03295135498046875
74,3.291667769625345,1.3664214410112985,2,UPVVIMGSBKFH,0.03276777267456055
75,-0.41502506109279136,1.1574077617999468,3,KLLKOGNCODXHGLDXBV,0.692051887512207
76,0.9773803230267079,1.3010285520108569,4,QGCEFGSNTWNEAEBLTGANEMJL,0.03273510932922363
77,6.184256962018751,0.9831739810839002,2,ODIOHIOVXSKH,0.03271627426147461
78,0.5525661517119146,0.6075790209075057,3,YGKJOPAUBMSTOMUJSK,0.0330052375793457
79,-0.6798754120330545,1.061982191697631,4,VNOHCGKLQOBELJSQQIRDMYQW,0.6919660568237305
80,13.622382668815778,0.0,2,HHHYDDFTXODE,0.0028679370880126953
81,0.7129269460810439,0.0,3,HLXQIBPDBQNYIOCTVL,0.03239846229553223
82,16.835871481657993,0.0,2,LQQXXGXSWWKR,0.0007636547088623047
83,-0.1996744935508778,1.2847260588781029,3,FHRHIBSEFVOPJPDOVJ,0.04456901550292969
84,3.756892516277339,0.7114978090825742,4,OUDEDUQQMDOFXHEFYPRRCBFG,0.033100128173828125
85,17.405262779950785,0.0,2,JMFXXBMWEFSA,0.0014417171478271484
86,19.7753700207226,0.0,3,YOIDFBXCSHKQPBDYIN,0.0014696121215820312
87,0.6425133449467787,1.6507912078936031,4,GYHWVRJJBORYTCLXLOVGYLSR,0.03362703323364258
88,-0.9670562283700778,0.6989692287426552,2,LCCMUJGLMORK,0.03403162956237793
89,-0.1089326177199644,1.4673597892121701,4,LFKSBLUICTDAVWRHRUMQLBCV,0.03272390365600586
90,0.49402686575251104,1.602058213644958,2,BNNHJIDSTFPE,0.03168964385986328
91,-0.2799339633953144,1.3704498837377168,3,IKCTNMQXDEFXJIPKBV,0.6871438026428223
92,0.325875595735812,1.2201067341797607,4,SPWOMAOKBJUVRASYNSTXAUBH,0.03289937973022461
93,-1.0980641009447583,0.7285916624796785,2,KHRUMVDPNQKU,0.032984256744384766
94,1.642061292949232,1.3034346191069046,3,LQGUFUHDGMLYYESCJF,0.03323054313659668
95,0.13032586938309967,1.6074532395452112,4,NJHYJRJWDUOUUOBGPPKRARCI,0.03318667411804199
96,8.382086475958815,0.5780921941058208,2,TOGKXEAUBYWA,0.033049583435058594
97,-0.08099619672186285,1.4366910034765534,4,HXPKIJHRCRLOOJVDWIOGDUQM,0.032665252685546875
98,2.43727279612293,1.4048321577837921,2,BJWNIIQSOAAH,0.03275799751281738
99,14.440501687753132,0.0,3,MVHFTSHIFUAUIICXSQ,0.0026755332946777344
100,1.3900297564031847,1.40244674018351,4,NJJBEPTCBOYYJCCAVHMLNBRE,0.032984256744384766
101,-0.39010858003039983,1.0184076481874833,2,LDQHMKEBLHIS,0.6802136898040771
102,7.96654451288297,0.21643426057374376,3,GEELTUBHYQGNYXQWHW,0.014781713485717773
103,-0.1999448160169612,1.640148220987493,2,JQSBMNGRJFCC,0.16604232788085938
104,0.34720419677938347,1.6074532395452112,3,GTGMXADNVRJBURRWVA,0.03326892852783203
105,0.3042767843866939,1.0687146264975533,4,NUUIGOPPXAQRCUFKURLGVLXA,0.03327679634094238
106,0.7050369077171088,1.2201067341797607,3,ODQPSKGLABUGHDVMEM,0.032744407653808594
107,-0.9026707363731992,0.961080867530777,2,GCISQVGOHOTA,0.03283834457397461
108,1.3582069169017503,0.6177498113674952,4,UANDHPNPOIFNXSDKFMNATAYY,0.033190011978149414
109,1.5435356271165788,1.2218473938245833,2,FAEEXFVKBHAW,0.033115386962890625
110,1.9302901691330383,1.9444805145069983,3,SFARXNKFKHMACGFSLB,0.03291010856628418
111,0.7153683617238894,1.6467285589971103,4,DIMLLESICQASCQUCRPXGUJRG,0.03334355354309082
112,-1.8806539534634694,0.6330084252854151,2,NELMDEELIFOB,0.032938480377197266
113,14.019091395026686,0.0,4,ITMDJXGIDSFXMERBKKVYDEHS,0.001922607421875
114,3.8740987148332193,1.3353131111279568,2,VBOAOGFEGLCY,0.032607078552246094
115,-0.615045553369256,0.7700325057145493,3,OLFQMMJUIJTKNWTIYW,0.033017635345458984
116,19.078137017683826,0.0,4,ODGRMPRYCBWPYDYRNUCHGFUB,0.001810312271118164
117,-2.6294436917000934,0.49425003287431385,2,IKVIJEKMEPFF,0.03274726867675781
118,20.250002666132144,0.0,3,MUQVRDTWROXWLPYVBX,0.0024826526641845703
119,0.024945004247326725,1.123383662005672,4,GOJNRTDYGKCMPHOCJHDJENHA,0.03293442726135254
120,1.3432680262747931,0.3314595836731653,2,LOYVYELLBMAK,0.03281068801879883
121,2.428198050247369,0.0,3,AYCVYMOKIHFTEJXAJL,0.03183770179748535
122,0.4872528199593463,1.7323918375185852,4,BFQIIWOOAVTNMDKBXOFKWTKQ,0.03262948989868164
123,0.5242955688719745,1.2671703223198099,2,JMJYDBGXTHRR,0.033014774322509766
124,0.18400100005738915,0.0,3,EPQSNDYLOPFXEBNRQE,0.03197646141052246
125,0.19617558186675785,1.3222178275686562,4,VAOQBGGHQSDFKVHJGPXFXPXM,0.03304004669189453
126,-0.5892549299345983,0.0,2,BTPSCKSNNQQT,0.0317080020904541
127,0.2465584456872227,1.7589099406684539,3,CMYSKNFOJQLXYFHTTU,0.0330195426940918
128,-0.26190231588760826,0.7879102133883429,4,MQCPFIPFNGXSHLAQCJAGICJU,0.032781124114990234
129,-1.3269060791007874,0.3955856643270251,2,QMRMRASARKYA,0.03294944763183594
130,-0.22991338098820277,0.0,4,LGFVJPHJGHKBMVPRGHGMWHDS,0.03200054168701172
131,0.9210724974474919,1.2186773505526343,2,DBWSQDXPBOXN,0.03286027908325195
132,-0.10899538147727078,1.5440663310164835,3,NVNUADGLRONBQRVIHM,0.032990455627441406
133,2.4174031125868805,1.463755668942565,4,IIYPTRWCSGJALKFOBECETCYP,0.03297710418701172
134,4.868824822147305,1.1139421162494008,2,FIERONOHTCWO,0.03067803382873535
135,0.1429209153384335,1.271065361881303,3,QRVJHUYTLNYHIDDTDV,0.03273510932922363
136,0.8803502625308911,1.64766052072814,4,PFHPJRDDQJRGIRWACTGXSVOH,0.03331613540649414
137,-1.639760101604492,0.8808126149095558,2,HJEIIMOMSDOO,0.03264141082763672
138,0.9851131126560789,1.010722743869079,3,MTBSIGUPWWDXGCCJMK,0.0328516960144043
139,0.8195010997016354,1.282005335806053,4,LBWYYSOFNDTKKYUOGCNVENMW,0.03305506706237793
140,15.687833982706065,0.0,2,MIBTTKKAHQYX,0.016088008880615234
141,-0.25384245417521284,1.3917301204436128,3,KQHXLVNHRJKDUAPHTV,0.6833245754241943
142,0.5056881371565253,1.0791800485630298,4,LXGTPIJJBLVNMBOBOIOWXGOX,0.03488969802856445
143,-0.035213018107300965,1.3617263250127343,2,HYSHTDFLICYW,0.03361916542053223
144,1.399632584691579,1.429750693516045,3,PLYVOGRBJWQDTXFXOP,0.03628945350646973
145,8.087939011702518,0.49274449644184337,4,SKYTGKTTTRILGADNCPHVYQAF,0.026443958282470703
146,1.6876836135407407,1.018884213581513,2,MIFDYFCXVCPG,0.03257870674133301
147,2.0486815102757423,1.0012035901783625,3,FUYJELJSXBDICCJPNC,0.032666683197021484
148,0.92695685767717,1.1592220474672297,4,IBQAFPMXFLBEKFXOQBAGGIIL,0.032758235931396484
149,0.6925071625091652,1.2210570496574165,2,ASVAGVPQIITH,0.0326228141784668
150,-0.49476218248922044,1.1147367989962946,3,TVEJGUSMEGGKXOKMUM,0.6805768013000488
151,-0.005694128574273415,1.0969087958512096,2,IJLVERGJPVUI,0.03275871276855469
152,0.9109927470980467,1.1731849666175211,3,IGHUFGNFURMBAJYRXC,0.032825469970703125
153,-0.05815957656988627,1.3979384574853104,4,JQKDJBDOWHTPUKMRSYCMXTUU,0.03204488754272461
154,1.8475879545437048,0.8779459774388438,2,DHVIWWQEKNHQ,0.032625436782836914
155,0.5850416955007368,1.427051530073196,3,SIVJJQXONEGFKWXOAE,0.032883405685424805
156,-0.16904062422643293,0.8450971022738283,4,DMIINTHGRPWQKTUQDKMIACRM,0.03278708457946777
157,-0.19990337779133804,1.2112035344909196,2,XLRNCKGUSRRV,0.08868288993835449
158,-1.1467925766508595,0.732392947141829,3,MTMSWIFISYFVKPFMNC,0.03256034851074219
159,0.487851089853575,0.0,4,TEPFRDTTOQOUDGDEDVTYJQOC,0.031885623931884766
160,2.237202089532774,1.1139421162494008,2,AADGYFHQDLJI,0.032610416412353516
161,1.3492111294160272,1.4149717778835016,3,CJVIPVDSHFTDWKKLHT,0.03280138969421387
162,0.20395286404976226,1.0022203479057303,4,NKINEFEBJHTRDEXTYMVPGHGH,0.03288078308105469
163,-0.38478415640446917,1.1314404077083466,2,LMPETHWMGCVG,0.6996555328369141
164,0.1954829013484308,1.3891645429135557,4,TQKCMIHWFYAARRNLBTCEUPSY,0.03277015686035156
165,-1.0130675138070078,0.9183289345484185,2,NDHONFNWOIXE,0.03276228904724121
166,-2.0900133381342867,0.9916468252796462,3,TNPKVWMEDIGTTIJHVJ,0.041773080825805664
167,12.764748233333275,0.0,4,CFEKQHUDEJDRYDBRFIEUDJQQ,0.0047266483306884766
168,22.275842013358243,0.0,2,CHACAHAMYETX,0.001917123794555664
169,-0.9877842027048733,0.8492136639008229,3,LLMVBXCNIPLSYJLMXX,0.03263068199157715
170,-0.19997423574176973,1.1041822897899867,4,TPLMDHKAQCHDGOVMLSDIPUCW,0.4393901824951172
171,-1.4473101161977102,0.6439851657552612,2,KPNICENHGELI,0.03269505500793457
172,4.385770774120763,1.0791800485630298,3,IYRTFDLKJNXCISUYBA,0.03277444839477539
173,0.586049241341879,1.235286536467564,4,JTVGUTMKQUGKBTDIOXEPSULV,0.03301882743835449
174,-0.5929206407519407,0.5809387596795356,2,OGWNNXLPCCIW,0.03276944160461426
175,-0.19437204258631316,1.8920925031783296,3,TWJTAHHPLWOUHWDSMV,0.03185224533081055
176,-0.23237871112966274,0.9744448142597962,4,ORRSIHPQVJSGMGJJYECHBILW,0.04143810272216797
177,15.698278303708035,0.0,2,AWGUXLTLDQMW,0.0013926029205322266
178,-0.9099884359358296,0.0,3,ONCWKFHQSEAISNVTGM,0.03194832801818848
179,13.624248070663015,1.3269642573263634,4,JDTHGJIPBTYENVBBVFVBJTNY,0.01167440414428711
180,11.693370608600059,0.0,2,RHWCRUENQUEW,0.0064122676849365234
181,5.795250591790609,0.7693764723571741,3,YDIMAYRATENOVKRADN,0.03305625915527344
182,1.5170215937483473,0.0,2,KKBEEWVTHCWO,0.03166007995605469
183,2.1537704843554706,1.694603318560251,3,DTSFEXBUDPCSPDSNCD,0.032885074615478516
184,5.856008904705649,1.3060109470012096,4,FXNMCJGHBCIRJRIDXYEYBSTY,0.032945871353149414
185,6.997956465887119,0.0,2,KBGQHQFHMYRF,0.004898786544799805
186,0.9370104868162369,1.8129113449920558,3,NIXFXBHIXLOAWEHFRO,0.03269171714782715
187,2.3425257960037102,1.4149717778835016,4,AJMPBQAHAKTRSDXVCCEQLFJY,0.03289055824279785
188,13.190301141633286,0.0,2,GCLXMFUJISTR,0.00933384895324707
189,21.139457559902887,1.3979384574853104,3,DWDTAXADEMSYAYDFBG,0.00409388542175293
190,1.1438710636975402,1.579781843652211,4,NIXUCBJXSSCEEVNRCQKFFPEI,0.033005475997924805
191,-0.05116694961883965,1.0293182049250653,2,SSVUJAQDKKIT,0.03270864486694336
192,-0.07710821368975478,1.0633857989054838,3,RSMBFTFOOGLJWVAMYO,0.03276777267456055
193,0.5390879518692479,1.585458970244423,4,LARFWGQGKUBJKTDNDJAHRJCR,0.032894134521484375
194,0.4025371520222725,1.5820616074174279,2,UGMJRHBBEEIQ,0.0326998233795166
195,1.1328493300761688,1.4252880349123065,3,FYIQLQHCXOTTPKVCLG,0.03288888931274414
196,1.1914994261296583,1.8388470503075625,4,GQWQNJOPHXWYURXMAFNAGDDV,0.03291463851928711
197,12.67807245498587,0.6532117889555552,2,NOQXLPXJITXM,0.018303632736206055
198,-0.1895556702637617,1.6450927981179315,3,VQLFRISREJCHWSUKNA,0.0327610969543457
199,0.06548821915327685,1.0310330896804176,4,ALLHEPBUSBYXXWMIWBLQNIDT,0.03300833702087402
200,-0.07943784712604839,0.5142624920859812,2,NGPYJPKQWLFB,0.03256797790527344
201,0.3189398804287081,1.5965953240052118,3,HNATUEPKWRCDAOMBPR,0.03312230110168457
202,0.7227445365069609,1.4796668018590438,4,DCMGOYLDWGLPUQNLUOWBVUFV,0.03280019760131836
203,-1.3346064555224564,0.7193304887970106,2,HPUCJLOQDLOG,0.03263545036315918
204,-0.3496960990771913,1.517853734682375,3,YCNHNFKJPTNSQCGEKR,0.685854434967041
205,-0.027422304109558183,1.2218473938245833,4,PIELALTLNVOJGIWGRNHOBVCL,0.032884836196899414
206,15.645690291382724,0.0,2,UBWJUAGFKXXS,0.0013887882232666016
207,-0.18905676052728188,1.5440663310164835,3,QJOGSPYIHPOFGXUHJX,0.03287768363952637
208,-0.01686147400567022,1.4065386197042775,4,IKLXPUKVLUGANFXKGVHBLFKC,0.03285098075866699
209,7.215310137053129,0.8813836787656709,3,ETRIXQDLBFAGXHOXRI,0.032808780670166016
210,-0.19987827453623747,1.227885342122045,4,WJIPXJVLLUGBLJAJHFEJQJVU,0.07591390609741211
211,3.4596239778815385,1.9571260260018737,2,AHCHQOCJTFGN,0.03267335891723633
212,0.19884793665292216,1.4548432456788374,3,UOYKVOUKUKEWRFSWWI,0.032622337341308594
213,12.581368117485932,0.0,4,JBQCHYRSXSDENDLUHTKWJADD,0.001882791519165039
214,-0.15969834815836367,0.7512782703465858,2,MAIELTPUOCPJ,0.03270125389099121
215,0.6419417925499322,1.3347614865142292,3,ARFXELWNESPSILYNVL,0.03281736373901367
216,-0.30428202211973254,1.3325792096748397,4,GQXJAQHMLHGYKSISDECVCJBW,0.6873130798339844
217,1.0314787112260562,1.27875218201811,2,XIPOXEHYWAYM,0.03261566162109375
218,0.022178083934394324,1.63346664304502,3,RODLVGPVOFXTDURMDR,0.03281903266906738
219,-0.19995863563134228,1.625539283439311,4,GCJQXKYMONHNTMAPVQHEKYOI,0.23027372360229492
220,11.228924321349579,1.3617263250127343,2,PEMGRTNEBXWY,0.0034835338592529297
221,0.381978114743408,0.2648175291615247,3,UCRRUUMWEUFMMCWIHO,0.03278183937072754
222,-0.28801485274282257,1.686485437345871,4,FFJCFNUJTALXKNUEKXTOQHBL,0.6930432319641113
223,-0.6517128984085234,1.0155842946347495,2,QFLHRNVTIMFB,0.717822790145874
224,14.85741962202707,0.0,3,RFNRFQVBFKSQBTEARB,0.0008740425109863281
225,0.4699174844974749,1.3222178275686562,4,OGXMUVTCRPPOXXOEXPPSUVCM,0.03344082832336426
226,18.614900156688485,0.0,2,QRBBWCYBSEKM,0.0007529258728027344
227,-0.06533757552500553,1.2612614692658977,3,LWLRGRDPGLPHHXYJQL,0.03323006629943848
228,-1.11637576543778,0.9336549426511717,4,INGUGVDBDMTMGGKKAMPSKJSB,0.034276723861694336
229,15.09241166690581,0.0,2,YLTJBYGCXRUC,0.0020058155059814453
230,0.14855189774384842,1.3921089202931838,3,BMLEOBLSWOJCBTQTYC,0.03328514099121094
231,2.5436655221028643,0.4946703453377379,4,TSCOHNURMJOQWTTQPXXYUEUG,0.03357291221618652
232,15.535628171931927,0.0,2,WUJDDPTUVTCG,0.002035856246948242
233,12.78253792525746,0.0,3,SJXAPCHMPWORNJKDSK,0.004663228988647461
234,8.607957141693579,1.086358625224629,4,UXGGPRJGIFCRPBDVRFRWPSFY,0.009912729263305664
235,3.8226494876338823,1.0492168584334758,2,FRWOXOEKBVMU,0.033274173736572266
236,-0.24755958983179513,1.2052803788385933,3,CXAYTWNUKJNWTWLJOO,0.7009477615356445
237,16.342966656024856,1.0413915296046956,4,EOHTSHUTPYURAMGVUCAJXSMD,0.013512611389160156
238,-0.36455171113549734,1.3350867394783177,2,SPCTKTUTLPPM,0.6978378295898438
239,6.495747970237629,0.08316649694759301,3,QTEBCKJRUXSSDLDOBL,0.03347015380859375
240,3.218319343644633,0.12239439620391696,4,REVEBEWVTSIXIGIJCUBXPTQE,0.03299236297607422
241,8.395606087752096,0.9622103714184218,2,WRBAFDWGFPCM,0.01614975929260254
242,-1.0669090042559461,0.9661406606857091,3,OQPAMJDMTUOCQTLNJV,0.03224444389343262
243,0.1298181778456554,1.579781843652211,4,KTVSKJVTNJUHEEAGIAMUJKAO,0.03274083137512207
244,1.5430928100509393,1.4101729003266847,2,VIHOQADUYIQT,0.03246498107910156
245,-0.13141989914114485,1.2430366693823827,3,BQRLIXQUKTTRPHJANB,0.032822370529174805
246,15.665992670467764,1.271065361881303,4,BMIKURXNFGMVEEQIIWXVXATY,0.013553142547607422
247,0.4419968736403762,1.7403607583473508,2,WKWJXISCJBTM,0.03245997428894043
248,0.2729073811211802,1.5282720813589377,4,LGKPMLQUXYECJJWTSUORETGA,0.03308224678039551
249,-1.7907780420444552,0.7298457609543691,2,RLONJLTIYQKH,0.03421759605407715
250,0.5641322486753834,1.63346664304502,3,XGQEKGPREYBYHIWTMH,0.03246641159057617
251,-2.260227022968201,0.5075033205752776,2,KNHNUVTOJRCL,0.03286623954772949
252,2.494951214038401,1.1576065688530865,3,CSANSQGSKVLXMYTHSF,0.03289437294006348
253,1.4229934648901756,1.225307922094203,4,EBBBGRQLICTIVEAMWBIBLISR,0.032987356185913086
254,-0.2887720028920797,0.6749310145486072,2,ABGNFKPXHMNL,0.03313136100769043
255,-0.14793838432971143,1.2201067341797607,3,EXOFYLOFIIFAFUGQIT,0.03412461280822754
256,12.800622849222238,1.5563007738578578,4,LAFLLHAHJEEQTDDRLYXXTWIA,0.010862350463867188
257,-2.77988067070627,0.37979936171285666,2,LSMLEDOSQIKJ,0.033792734146118164
258,3.210271959160158,0.9248577055093692,4,SYMXXEOLNBHBYGVSXKFITJRR,0.033618927001953125
259,0.8389579399974153,0.9559614290753998,2,YXMSRYSTAMUM,0.032851219177246094
260,-0.10658363568868379,0.9912249758050014,3,VBKFUCPVPIVGITVKFL,0.03280353546142578
261,2.332580148078561,1.0729085460787078,4,MYKKYHJGDXVJOXOUPFBLUHJL,0.03320002555847168
262,13.060615587567556,0.0,2,VLDMKVTDYCLT,0.005610466003417969
263,16.057755388741693,0.0,3,RXQTXHKGXKRUOCXEEV,0.0015838146209716797
264,-0.7026912269241409,0.0,4,EHACLESSKRXSJEOINGPWMOJG,0.03279685974121094
265,-0.19988441406162125,1.1180980714090087,2,DRLNFCDOOLKN,0.05664968490600586
266,-0.1999771060041175,1.4866649229861078,3,QHMTARPKYSDXDCTWIC,0.0890343189239502
267,1.8032468036943516,2.107207631438706,4,BTFJYWGQLKCQFABECJCEASDE,0.036554574966430664
268,-0.3046998474104459,1.416230601953252,2,SJQVBVOVSORG,0.701545000076294
269,1.2042276789999555,1.0469954009045013,3,ELCBUFTHIFOFLDBLWJ,0.03312039375305176
270,4.658980389097874,0.29271756101663626,4,VVWVVLPJXJTUANUMVGHARMRU,0.03291821479797363
271,-0.15639875067754944,0.6225809676414846,2,EQMTSRMVCYPV,0.03309464454650879
272,-0.3190592591070355,0.9525146332052689,3,VXLMULFXIFWXNRHTPU,0.033041954040527344
273,1.4591669595933257,1.1760899540374832,2,BSVHRDIRVGAP,0.03279685974121094
274,8.92741031241206,0.0,3,QUMAHVYRVUPCLDQDTI,0.001683950424194336
275,1.7151232129754674,1.80730747369225,4,BRFHRUSETHFXPERHWODBGQSR,0.033316612243652344
276,-0.24600404479580834,0.4835358197791359,2,PYJMNKJECJPE,0.03285574913024902
277,0.09952479290273213,1.1677378889403731,3,OQWIBRBSHRANKDBQLL,0.03313851356506348
278,0.04514356091877683,0.6048343742437094,2,LFQPVCQUHUAL,0.035526275634765625
279,6.666035384635109,1.1139421162494008,3,BPGOMAMAPEIDCRDXQW,0.0337984561920166
280,1.4062815982817203,1.3136740635057325,4,NKAITTVGJXIAYDYESQEUHNJN,0.0333559513092041
281,-2.9134835654551168,0.5740306307692815,2,RSOKJCKTMPEH,0.03314471244812012
282,5.7478745620251,0.30629389578513505,3,SWWRJMECJCRWIGNFVV,0.013136863708496094
283,-0.1999981580786937,1.1700158130653056,2,PGRYIXOJYXIO,0.368086576461792
284,0.7147628209348387,0.0,3,QSXHXWKSNYKCGFRYOF,0.03278160095214844
285,-0.12519167922375973,1.8450959926505845,4,TMPGINKJHOMGGUYIUMGFYFYH,0.033963680267333984
286,-0.19989031679366967,1.7817533975752904,2,UNOCOHRMYWEA,0.07389497756958008
287,-0.9188349001767433,0.9984450640322982,3,KJMNVPDBKICEINURMP,0.32936525344848633
